Model,Adipose,Adrenal,Artery,Brain,Esophagus,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas,Pituitary,Salivary,Skin,Stomach,Thyroid,Conventional
CLASP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03706106
CLC,0,0,0,0,0,0,0.62222572,0,0,0,0,0,0,0,0,0,0,0,-0.02745132
CLEC10A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06398617
CLEC11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04918594
CLEC12A,0,0,0,0,0,0,0.87857398,0,0,0,0,0,0,0,0,0,0,0,0.05250569
CLEC14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07454148
CLEC1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08517075
CLEC1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC2L,0,0,0,-0.29904646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02744909
CLEC3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07023722
CLEC4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249304
CLEC4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02377054
CLEC4D,0,0,0,0,0,0,0.18402646,0,0,0,0,0,0,0,0,0,0,0,0.02065047
CLEC4G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC4M,0,0,0,0,0,0,0,0,0,0.26977588,0,0,0,0,0,0,0,0,0.01780485
CLEC5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1830292
CLEC6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007988905
CLEC7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005509886
CLGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01640102
CLIC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008716501
CLINT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398585
CLMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05012683
CLNS1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007272598
CLPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03993663
CLPS,0,0,0,0,0,0,0,0,0,0,0,0,-0.021909724,0,0,0,0,0,0.002563577
CLSPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLSTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834317
CLSTN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLSTN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04600841
CLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007073116
CLUL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04961702
CMC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1847641
CMIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717468
CNDP1,0,0,0,-0.05548484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03471831
CNGB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04396589
CNP,0,0,0,-0.68430236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03716749
CNPY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007820194
CNPY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNTF,0,0,0,-0.082183073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007025449
CNTN1,0,0,0,0.9962515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3108896
CNTN2,0,0,0,0.50256166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03761287
CNTN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117913
CNTN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04991171
CNTN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3098369
CNTNAP2,0,0,0,-0.2646191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03454807
CNTNAP4,0,0,0,0.07025442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02574779
COCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003328132
COL15A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3550322
COL18A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07665015
COL1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL24A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08812073
COL28A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218005
COL3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2455401
COL4A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL5A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09411268
COL6A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6676748
COL9A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1510191
COL9A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001055427
COLEC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3766567
COMMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02884032
COMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04559883
COMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009265297
COPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02724635
COQ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1248426
CORO1A,0,0,0,0,0,0,-0.0359817,0,0,0,0,0,0,0,0,0,0,0,-0.07357684
CORO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001691714
COX5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05803731
CPA1,0,0,0,0,0,0,0,0,0,0,0,0,0.2974275,0,0,0,0,0,0.39207
CPA2,0,0,0,0,0,0,0,0,0,0,0,0,0.06048566,0,0,0,0,0,0.09015539
CPA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB1,0,0,0,0,0,0,0,0,0,0,0,0,0.17513761,0,0,0,0,0,-0.06755931
CPB2,0,0,0,0,0,0,0,0,0,2.778425,0,0,0,0,0,0,0,0,0
CPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08977188
CPLX2,0,0,0,0.01465611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07671236
CPOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08462509
CPPED1,0,0,0,0,0,0,-0.3089403,0,0,0,0,0,0,0,0,0,0,0,0
CPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03179182
CPTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124523
CPVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05948123
CPXM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478257
CPXM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR1,0,0,0,0,0,0,-0.3673159,0,0,0,0,0,0,0,0,0,0,0,0
CR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2576891
CRACR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1147651
CRADD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004144945
CREB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02477481
CREBZF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142964
CRELD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06002922
CRELD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRH,0,0,0,-0.12501816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06834163
CRHBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620648
CRHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02509008
CRIM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2111846
CRIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06115571
CRISP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRISP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.939176,0,0,0,0
CRKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1055298
CRLF1,0,0,-3.453302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894843
CRTAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6653257
CRTAM,0,0,0,0.3116914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRTAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05431512
CRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01197659
CRYBB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1685318
CRYGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02318204
CRYZL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08087933
CSDE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007675892
CSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSF1R,0,0,0,0,0,0,-0.9666684,0,0,0,0,0,0,0,0,0,0,0,0.05499185
CSF2,0,0,0,0,0,0,0,0,0,0,0.4920105,0,0,0,0,0,0,0,0
CSF2RA,0,0,0,0,0,0,0.03740487,0,0,0,0,0,0,0,0,0,0,0,-0.01886272
CSF2RB,0,0,0,0,0,0,-0.20672727,0,0,0,0,0,0,0,0,0,0,0,0.02009437
CSF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1178642
CSF3R,0,0,0,0,0,0,-0.7423948,0,0,0,0,0,0,0,0,0,0,0,-0.02349879
CSH1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4304232,0,0,0,0,0
CSNK1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021209
CSNK2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSPG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1387132
CSPG5,0,0,0,-0.089085453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129719
CSRP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000974528
CST3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CST5,0,0,0,0,2.5620263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468009
CST6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0017146,0,0,0.03327451
CST7,0,0,0,0,0,0,-0.168527469,0,0,0,0,0,0,0,0,0,0,0,-0.001282983
CSTB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003919403
CTAG1A_CTAG1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05417849
CTBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06386064
CTF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007715738
CTHRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4941419
CTLA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTNNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03347294
CTRB1,0,0,0,0,0,0,0,0,0,0,0,0,-0.74475975,0,0,0,0,0,0.03749946
CTRC,0,0,0,0,0,0,0,0,0,0,0,0,0.06329316,0,0,0,0,0,0
CTRL,0,0,0,0,0,0,0,0,0,0,0,0,-0.33750865,0,0,0,0,0,0.05766185
CTSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02218192
CTSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005218154
CTSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09269007
CTSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46194579,0,-0.08660971
CTSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1938896
CTSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01712343
CTSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09353661
CTSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07952342
CTSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3525643
CTSZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUZD1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9365465,0,0,0,0,0,0
CWC15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05210612
CX3CL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1032399
CXADR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06886483
CXCL1,0,0,0,0,0,0,-0.05497553,0,0,0,0,0,0,0,0,0,0,0,-0.00861161
CXCL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04515993
CXCL11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02015491
CXCL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2155102
CXCL13,0,0,0,0,0,0,0.30734549,0,0,0,0,0,0,0,0,0,0,0,0.02047613
CXCL14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2663772
CXCL16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1592108
CXCL17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081191
CXCL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05067733
CXCL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03872182,0,0,0,0.05094012
CXCL6,0,0,0,0,0,0,0.300063872,0,0,0,0,0,0,0,0,0,0,0,-0.008355864
CXCL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007493167
CXCL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1031281
CYB5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03774436
CYB5R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08395912
CYP24A1,0,0,0,0,0,0,0,0,-0.03585949,0,0,0,0,0,0,0,0,0,0.01333387
CYTH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01344885
CYTL1,0,0,-3.3143805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7965636
DAAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1481402
DAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05041899
DAND5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03003172
DAPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08947626
DARS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04502475
DBH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007487224
DBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1139508
DBN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02368063
DBNL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08146203
DCBLD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3293529
DCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01096562
DCDC2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614006
DCLRE1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01797486
DCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4539648
DCTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCTN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006286193
DCTN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05013838
DCTPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07797673
DCUN1D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05228251
DCUN1D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02187325
DCXR,0,0,0,0,0,0,0,0,0,0.65894736,0,0,0,0,0,0,0,0,-0.02065272
DDA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDAH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02340345
DDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485961
DDHD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01200578
DDR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115664
DDX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04751026
DDX39A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01715341
DDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01281375
DECR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFA1_DEFA1B,0,0,0,0,0,0,0.4217682,0,0,0,0,0,0,0,0,0,0,0,0
DEFB103A_DEFB103B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04267503
DEFB104A_DEFB104B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04186133
DEFB116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03533531
DEFB118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05788387
DEFB4A_DEFB4B,0,0,0,0,0.22255238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01735401
DENND2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02783916
DFFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08334165
DGCR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005450484
DHODH,0,0,0,0,0,0,0,0,0,0.01656639,0,0,0,0,0,0,0,0,0.09418866
DHPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHRS4L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03560474
DIABLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06645835
DIPK1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIPK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06530696
DKK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07723077
DKK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3272548
DKK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKKL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06672334
DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007004059
DLGAP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02310265
DLK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4205458
DLL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01193448
DMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04319891
DNAJA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001754209
DNAJB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03673196
DNAJB14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02883532
DNAJB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1758264
DNAJB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1079863
DNAJB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005807
DNAJC21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02632047
DNAJC6,0,0,0,-0.009374842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066054902
DNAJC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01804195
DNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08546976
DNLZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02962211
DNM1,0,0,0,-0.112730419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006899818
DNM3,0,0,0,0.2827593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085509
DNMBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02110789
DNPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366502
DNPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01894242
DOC2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01382626
DOCK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03832004
DOK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01046155
DOK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03710625
DPEP2,0,0,0,0,0,0,0.56692572,0,0,0,0,0,0,0,0,0,0,0,-0.03923501
DPP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03807566
DPP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2685614
DPP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723758
DPP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006503513
DPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279717
DPY30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1256157
DRAXIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03761233
DRG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008886
DSCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09385064
DSG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03742319
DSG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19346539,0,0,0.07277175
DTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02715196
DTNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009389773
DTX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01254796
DTX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07100197
DTYMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1133481
DUOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02338896
